  2.4912070233679096e+000	  2.4644367917204129e+000	  2.3851240226459360e+000	  1.4342090401046530e+000	  1.8457098839995156e+000	
  2.4912070110471665e+000	  2.4644367794529338e+000	  2.3851240105253964e+000	  1.4342090362457687e+000	  1.8457098733515094e+000	
  2.4912069846783882e+000	  2.4644367532005553e+000	  2.3851239845885548e+000	  1.4342090279592778e+000	  1.8457098505785265e+000	
  2.4912069441617457e+000	  2.4644367128665334e+000	  2.3851239447408874e+000	  1.4342090151838849e+000	  1.8457098156147607e+000	
  2.4912054540311313e+000	  2.4644352312726103e+000	  2.3851224817548813e+000	  1.4342085237785891e+000	  1.8457085438115490e+000	
  2.4912028659583845e+000	  2.4644326601805484e+000	  2.3851199438248156e+000	  1.4342076436427684e+000	  1.8457063514658891e+000	
  2.4911992977686421e+000	  2.4644291181907385e+000	  2.3851164486421328e+000	  1.4342063942225132e+000	  1.8457033500669584e+000	
  2.4911265780886378e+000	  2.4643573077572669e+000	  2.3850457307809267e+000	  1.4341745773480792e+000	  1.8456448456163730e+000	
  2.4910353398367868e+000	  2.4642674592444291e+000	  2.3849573372009591e+000	  1.4341293555670593e+000	  1.8455730838458708e+000	
  2.4909371222575607e+000	  2.4641709005733543e+000	  2.3848623913464091e+000	  1.4340764288918206e+000	  1.8454968093339468e+000	
  2.4899271904358731e+000	  2.4631810011914697e+000	  2.3838888553832880e+000	  1.4334677076424605e+000	  1.8447217215854204e+000	
  2.4889211162034881e+000	  2.4621967996932344e+000	  2.3829204967718822e+000	  1.4328496449056596e+000	  1.8439517456190948e+000	
  2.4879198988106936e+000	  2.4612189703341394e+000	  2.3819581920180348e+000	  1.4322331452663786e+000	  1.8431866849898013e+000	
  2.4823448897100131e+000	  2.4557984323934412e+000	  2.3766304177682889e+000	  1.4287820952405701e+000	  1.8389449465450076e+000	
  2.4768783580022466e+000	  2.4504932269834301e+000	  2.3714269785471283e+000	  1.4253826457777423e+000	  1.8347952153714364e+000	
  2.4714802516843415e+000	  2.4452474839466132e+000	  2.3662930326931564e+000	  1.4220148599803435e+000	  1.8306953977564107e+000	
  2.4608651551251044e+000	  2.4348675403366151e+000	  2.3561570212695879e+000	  1.4153693383542878e+000	  1.8225930878847585e+000	
  2.4505902761751770e+000	  2.4246854675955616e+000	  2.3462368123630926e+000	  1.4088952320476040e+000	  1.8146571010033272e+000	
  2.4405593479068655e+000	  2.4145526008737166e+000	  2.3363733247923348e+000	  1.4025288614521529e+000	  1.8067669046743207e+000	
  2.4307888657756815e+000	  2.4044578770001781e+000	  2.3265425761737726e+000	  1.3962667037985723e+000	  1.7989084695824265e+000	
  2.4190344058512112e+000	  2.3920033233358082e+000	  2.3143902167382007e+000	  1.3886403490552515e+000	  1.7892085609675650e+000	
  2.4078141837036311e+000	  2.3797852765248302e+000	  2.3024293520256029e+000	  1.3812475890467302e+000	  1.7796836963403220e+000	
  2.3969961800953206e+000	  2.3677282189024225e+000	  2.2905741824519841e+000	  1.3740225388942082e+000	  1.7702725236735342e+000	
  2.3865541454290815e+000	  2.3558647911134272e+000	  2.2788481918164116e+000	  1.3669652043584171e+000	  1.7610004532830676e+000	
  2.3711758796580402e+000	  2.3381528190591312e+000	  2.2612180259943631e+000	  1.3564855693700666e+000	  1.7471383355909826e+000	
  2.3570605127448130e+000	  2.3215347596992690e+000	  2.2445022508034582e+000	  1.3467100779328274e+000	  1.7341091138261540e+000	
  2.3436164805458906e+000	  2.3055241957887849e+000	  2.2282237880590485e+000	  1.3373191336644235e+000	  1.7215417318990609e+000	
  2.3307914993295809e+000	  2.2901430382100583e+000	  2.2124090062757653e+000	  1.3282982511066939e+000	  1.7094591399531016e+000	
  2.3125128726247941e+000	  2.2683110182277808e+000	  2.1896991805620005e+000	  1.3154544233633803e+000	  1.6923081523423622e+000	
  2.2963217711237265e+000	  2.2487995110323458e+000	  2.1689903858414628e+000	  1.3039239781815506e+000	  1.6769711189629433e+000	
  2.2809837813282674e+000	  2.2304988372196153e+000	  2.1492436981804648e+000	  1.2930132500374272e+000	  1.6625972570341538e+000	
  2.2662883176029727e+000	  2.2132753969399133e+000	  2.1303794280288284e+000	  1.2826249506533178e+000	  1.6490921684711644e+000	
  2.2521281505368234e+000	  2.1970625080025883e+000	  2.1123872761287608e+000	  1.2727180513230332e+000	  1.6364047776828590e+000	
  2.2103973862073421e+000	  2.1520634965837089e+000	  2.0624671084134962e+000	  1.2446862856591354e+000	  1.6013926633220592e+000	
  2.1792129289538984e+000	  2.1200930937467071e+000	  2.0256262927747235e+000	  1.2240364467405476e+000	  1.5767834324193375e+000	
  2.1602851892840138e+000	  2.1019833833503854e+000	  2.0045903225398400e+000	  1.2119545652092103e+000	  1.5630232805599364e+000	
  2.1350626727646076e+000	  2.0792282696036128e+000	  1.9797224830790006e+000	  1.1968323869391468e+000	  1.5457367397875967e+000	
  2.1090124133837316e+000	  2.0572545977156351e+000	  1.9561510754096401e+000	  1.1819610095246746e+000	  1.5290446743040547e+000	
  2.0861763342033233e+000	  2.0388506672694309e+000	  1.9366137748227819e+000	  1.1694023660444250e+000	  1.5150800625914029e+000	
  2.0834847401796122e+000	  2.0374604227422566e+000	  1.9347640650556339e+000	  1.1681207935352595e+000	  1.5140727513545336e+000	
  2.0758492250369831e+000	  2.0312125707504922e+000	  1.9282886153582925e+000	  1.1639794382570547e+000	  1.5093353156022558e+000	
  2.0684893530485358e+000	  2.0251752477651790e+000	  1.9220518197821568e+000	  1.1599377426062394e+000	  1.5047504706504327e+000	
  2.0611442474954700e+000	  2.0191146812925918e+000	  1.9158145639571476e+000	  1.1559329326783951e+000	  1.5001569090876767e+000	
  2.0362178659900323e+000	  1.9979148733428722e+000	  1.8942697967617774e+000	  1.1421180555911079e+000	  1.4840334973813603e+000	
  2.0169007122283800e+000	  1.9817713886425938e+000	  1.8776838549437003e+000	  1.1314521277963723e+000	  1.4717855602014229e+000	
  1.9984175466917378e+000	  1.9662242272671180e+000	  1.8617559852192245e+000	  1.1211953990590724e+000	  1.4599914862227548e+000	
  1.9862283016039979e+000	  1.9562883783729039e+000	  1.8515128989168872e+000	  1.1144960744558670e+000	  1.4524785149314594e+000	
  1.9722131691539564e+000	  1.9448370289301389e+000	  1.8398826322540269e+000	  1.1068189160321562e+000	  1.4438080805920270e+000	
  1.9580912646338298e+000	  1.9336025016376708e+000	  1.8285242210134756e+000	  1.0992207753129788e+000	  1.4353213513212537e+000	
  1.9439982566508351e+000	  1.9226117065914676e+000	  1.8174690991106048e+000	  1.0917456940244679e+000	  1.4270321341410392e+000	
  1.9154220371426640e+000	  1.8998091443513543e+000	  1.7948299953808400e+000	  1.0765358152501392e+000	  1.4098327659841079e+000	
  1.9141271454524011e+000	  1.9001347593744957e+000	  1.7948968424930951e+000	  1.0762392025362562e+000	  1.4101758371007895e+000	
  1.9061883239426491e+000	  1.8937950621230104e+000	  1.7886420778274923e+000	  1.0720671450345047e+000	  1.4054201938323501e+000	
  1.8986299189633025e+000	  1.8877043421494042e+000	  1.7826555709026848e+000	  1.0680199825381340e+000	  1.4008390889236488e+000	
  1.8910740318614949e+000	  1.8815301792487502e+000	  1.7766072625198512e+000	  1.0639960862344564e+000	  1.3962121107806620e+000	
  1.8823664576277221e+000	  1.8742822041248344e+000	  1.7695247310576767e+000	  1.0592889992220871e+000	  1.3907675488012787e+000	
  1.8742922575703924e+000	  1.8675128522126725e+000	  1.7629054590986060e+000	  1.0549025393600018e+000	  1.3856884584508911e+000	
  1.8664996419966391e+000	  1.8608778667479609e+000	  1.7564165101200360e+000	  1.0506288704464746e+000	  1.3807096851580725e+000	
  1.8589678434199013e+000	  1.8543693154478913e+000	  1.7500470295616330e+000	  1.0464575725236858e+000	  1.3758245358574908e+000	
  1.8358620355044828e+000	  1.8335966617233013e+000	  1.7297623332786443e+000	  1.0333698012040047e+000	  1.3601694510112665e+000	
  1.8270917262786230e+000	  1.8260492341940122e+000	  1.7221956083077394e+000	  1.0284096630600501e+000	  1.3545585383327634e+000	
  1.8154981172883211e+000	  1.8155544806670336e+000	  1.7118152289809929e+000	  1.0216945609081287e+000	  1.3466801376424236e+000	
  1.8039976684882821e+000	  1.8051066477676130e+000	  1.7014677415269635e+000	  1.0150358994894026e+000	  1.3388754237098914e+000	
  1.7928452962471815e+000	  1.7949391534045369e+000	  1.6913718239290390e+000	  1.0085225463607144e+000	  1.3312867829464903e+000	
  1.7964931243221045e+000	  1.7987698705713910e+000	  1.6949180661267980e+000	  1.0106814814646763e+000	  1.3342562343266822e+000	
  1.7976586514108970e+000	  1.8000909153238938e+000	  1.6960906455557871e+000	  1.0114549708789691e+000	  1.3353055937902658e+000	
  1.7991382236315112e+000	  1.8017131283242589e+000	  1.6975576864729056e+000	  1.0124051800080258e+000	  1.3365873416359682e+000	
  1.8007429883449557e+000	  1.8034714022982559e+000	  1.6991594210903864e+000	  1.0134387842390558e+000	  1.3379669903036457e+000	
  1.8032288275095232e+000	  1.8063530216919514e+000	  1.7018074206637575e+000	  1.0150973244873542e+000	  1.3402221252002524e+000	
  1.8062429097087420e+000	  1.8098732308746424e+000	  1.7051012665275971e+000	  1.0170955113319931e+000	  1.3429585464996121e+000	
